apartment_name,region_name,legal_dong,jibun,road_name,deal_type,deal_year,deal_month,deal_day,deal_amount,area,floor,longitude,latitude,coordinate_source
성서와룡타운,달서구,,,,전세,,,,,,,128.5115911,35.85309996,apt_master_info
뉴서울2,계양구,,,,매매,,,,,,,126.7333304,37.53484167,apt_master_info
한빛,유성구,,,,매매,,,,,,,127.3560082,36.36546376,apt_master_info
세양청구마을,남구,,,,매매,,,,,,,129.3506041,35.54525999,apt_master_info
한진한화그랑빌,노원구,,,,매매,,,,,,,127.0684925,37.61768172,apt_master_info
강산타운,달서구,,,,전세,,,,,,,128.5374388,35.80542802,apt_master_info
송도SKVIEW,연수구,,,,매매,,,,,,,127.1181845,37.50062079,apt_master_info
거제센트럴자이,연제구,,,,월세,,,,,,,129.076492,35.19296328,apt_master_info
현대파크맨션,북구,,,,월세,,,,,,,129.3557778,35.64488866,apt_master_info
동대구비스타동원,동구,,,,매매,,,,,,,128.6313338,35.87162628,apt_master_info
트리풀시티,유성구,,,,매매,,,,,,,127.3347165,36.33996343,apt_master_info
쌍용더플래티넘거제아시아드,연제구,,,,월세,,,,,,,129.0694596,35.18610115,apt_master_info
블루시안2차,북구,,,,매매,,,,,,,126.8736408,35.17342067,apt_master_info
벽산,성동구,,,,매매,,,,,,,127.0268496,37.55251966,apt_master_info
서창센트럴푸르지오,남동구,,,,매매,,,,,,,126.7494153,37.42850713,apt_master_info
삼덕청아람,중구,,,,매매,,,,,,,128.6071377,35.86595328,apt_master_info
보라매e편한세상,동작구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
영종국제도시한신더휴스카이파크,중구,,,,매매,,,,,,,126.5633496,37.50096772,apt_master_info
태왕리더스,수성구,,,,매매,,,,,,,128.7220077,35.83870781,apt_master_info
달동SKVIEW,남구,,,,매매,,,,,,,129.3207814,35.53354894,apt_master_info
서초꽃마을주얼리,서초구,,,,월세,,,,,,,126.8493494,37.53536301,apt_master_info
대덕1차,남구,,,,매매,,,,,,,128.5974812,35.83379379,apt_master_info
정관가화만사성더테라스1차,기장군,,,,매매,,,,,,,127.0523591,37.49682247,apt_master_info
효산벨루스,북구,,,,매매,,,,,,,128.9980923,35.20684755,apt_master_info
한마을,유성구,,,,매매,,,,,,,127.3849825,36.43031738,apt_master_info
지산타운,수성구,,,,매매,,,,,,,128.6406699,35.82268876,apt_master_info
태왕리더스,수성구,,,,매매,,,,,,,128.616497,35.81284249,apt_master_info
신평삼익아파트,사하구,,,,매매,,,,,,,128.9743699,35.09427187,apt_master_info
코오롱하늘채2차,북구,,,,매매,,,,,,,129.0118644,35.23266956,apt_master_info
이천뜨란채3단지,남구,,,,매매,,,,,,,128.6056363,35.8493986,apt_master_info
e편한세상둔산2단지,서구,,,,매매,,,,,,,127.3947273,36.34226716,apt_master_info
정관신도시한진해모로,기장군,,,,매매,,,,,,,129.1728694,35.3215257,apt_master_info
절영아파트(208동-214동),영도구,,,,매매,,,,,,,129.0733743,35.14359755,apt_master_info
현대1,중구,,,,매매,,,,,,,127.4318294,36.32384515,apt_master_info
침산동화타운,북구,,,,매매,,,,,,,128.5796434,35.89382661,apt_master_info
월드메르디앙,울주군,,,,매매,,,,,,,129.258188,35.5564025,apt_master_info
신서그린빌,동구,,,,매매,,,,,,,128.7247546,35.87350692,apt_master_info
서울맨션,서대문구,,,,매매,,,,,,,126.9434191,37.58680272,apt_master_info
봉천우성,관악구,,,,매매,,,,,,,126.959858,37.48481591,apt_master_info
울산신정푸르지오,남구,,,,매매,,,,,,,129.3153283,35.54704206,apt_master_info
솔빛마을주공,동구,,,,매매,,,,,,,126.6370361,37.47855663,apt_master_info
성서영남우방타운,달서구,,,,월세,,,,,,,128.5167742,35.85444158,apt_master_info
푸른마을,금정구,,,,매매,,,,,,,129.0844021,35.25563524,apt_master_info
신반포4,서초구,,,,전세,,,,,,,127.005771,37.50843736,apt_master_info
래미안하이베르,중구,,,,매매,,,,,,,127.0225582,37.5615641,apt_master_info
성서보성화성타운,달서구,,,,매매,,,,,,,128.5035153,35.85674354,apt_master_info
상인e-편한세상1단지,달서구,,,,월세,,,,,,,128.5331799,35.82183967,apt_master_info
수성태영데시앙,수성구,,,,매매,,,,,,,128.6188941,35.8622168,apt_master_info
주안에쉐르,서구,,,,매매,,,,,,,127.3813634,36.34435862,apt_master_info
금천롯데캐슬골드파크2차201동202동,금천구,,,,매매,,,,,,,126.8940418,37.45818472,apt_master_info
e편한세상강변,중구,,,,매매,,,,,,,126.9592527,37.52349236,apt_master_info
맑은아침,서구,,,,매매,,,,,,,127.3816966,36.33198633,apt_master_info
열매마을3단지(대우),유성구,,,,매매,,,,,,,127.3195338,36.3790729,apt_master_info
서라,광산구,,,,매매,,,,,,,126.7899875,35.13114504,apt_master_info
현대패밀리서부,동구,,,,매매,,,,,,,129.4294619,35.52905413,apt_master_info
사직롯데캐슬더클래식,동래구,,,,매매,,,,,,,129.0672796,35.19771377,apt_master_info
장기국민임대,달서구,,,,전세,,,,,,,128.5316435,35.84580573,apt_master_info
갤러리빌7차,서구,,,,매매,,,,,,,127.3769037,36.35425516,apt_master_info
엘리시아,종로구,,,,매매,,,,,,,126.9758577,37.60967139,apt_master_info
월드마크웨스트엔드,달서구,,,,전세,,,,,,,128.5359298,35.84826313,apt_master_info
삼정하이츠,서구,,,,매매,,,,,,,127.3633683,36.29807879,apt_master_info
새운파래스,중구,,,,매매,,,,,,,129.3319453,35.56794417,apt_master_info
이편한세상청계센트럴포레,동대문구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
쌍용아진그린4,북구,,,,매매,,,,,,,129.3369357,35.63185988,apt_master_info
디엠씨엘가,서대문구,,,,매매,,,,,,,126.917815,37.56988489,apt_master_info
서우,대덕구,,,,매매,,,,,,,127.428428,36.44574968,apt_master_info
동서동산,달성군,,,,매매,,,,,,,128.5018253,35.80678964,apt_master_info
신천휴먼시아6단지,동구,,,,매매,,,,,,,128.6169825,35.87110877,apt_master_info
서면한신,부산진구,,,,전세,,,,,,,129.066533,35.16279356,apt_master_info
래미안목동아델리체(101동~118동),양천구,,,,매매,,,,,,,126.9621074,37.57139769,apt_master_info
송도금호어울림,연수구,,,,매매,,,,,,,126.6559416,37.39172799,apt_master_info
한성기린,연제구,,,,월세,,,,,,,129.084799,35.19004969,apt_master_info
성서2서한타운,달서구,,,,매매,,,,,,,128.5058426,35.85840802,apt_master_info
수성태영데시앙,수성구,,,,매매,,,,,,,128.6188941,35.8622168,apt_master_info
미아1차래미안,강북구,,,,매매,,,,,,,127.0193294,37.62600194,apt_master_info
봉천동,관악구,,,,매매,,,,,,,126.93424,37.49030739,apt_master_info
협성르네상스,사하구,,,,매매,,,,,,,128.9720212,35.07450884,apt_master_info
중리롯데캐슬,서구,,,,매매,,,,,,,128.5480264,35.86740804,apt_master_info
부산오션시티푸르지오,영도구,,,,매매,,,,,,,129.0833743,35.06909361,apt_master_info
유곡e편한세상,중구,,,,매매,,,,,,,129.3025404,35.55991609,apt_master_info
지에스그린자이2차,북구,,,,매매,,,,,,,126.8826342,35.20855585,apt_master_info
영재빌,미추홀구,,,,매매,,,,,,,126.6737958,37.46400965,apt_master_info
풍경채,울주군,,,,매매,,,,,,,129.2439891,35.57582768,apt_master_info
유림,부산진구,,,,매매,,,,,,,129.0392023,35.15580066,apt_master_info
퀸즈팰리스,영도구,,,,매매,,,,,,,129.0608605,35.09583203,apt_master_info
빌리브스카이주상복합,달서구,,,,전세,,,,,,,126.8136221,37.56259432,apt_master_info
서동현대,중구,,,,매매,,,,,,,129.1085128,35.21131473,apt_master_info
브라운스톤공덕아파트,마포구,,,,매매,,,,,,,126.9553217,37.54151314,apt_master_info
삼우,계양구,,,,매매,,,,,,,126.7316698,37.53463355,apt_master_info
대전노은4지구한화꿈에그린2블록,유성구,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info
쌍용예가디오션,수영구,,,,매매,,,,,,,129.1149326,35.15550198,apt_master_info
목동힐스테이트,양천구,,,,매매,,,,,,,126.8563572,37.52024117,apt_master_info
개금주공2,부산진구,,,,매매,,,,,,,129.0292744,35.15978338,apt_master_info
사직쌍용예가,동래구,,,,매매,,,,,,,129.0556053,35.1970359,apt_master_info
운암신성포레힐아파트,북구,,,,매매,,,,,,,126.8711998,35.17491858,apt_master_info
신천가람타운,동구,,,,매매,,,,,,,128.609732,35.87659668,apt_master_info
태화강풍림엑슬루타워,남구,,,,매매,,,,,,,129.307388,35.54792247,apt_master_info
우방죽전타운,달서구,,,,전세,,,,,,,128.5313843,35.85063645,apt_master_info
한가람,서구,,,,매매,,,,,,,127.3915111,36.34785647,apt_master_info
서부성원상떼빌,동구,,,,매매,,,,,,,129.4265205,35.52517576,apt_master_info
울산번영로두산위브,남구,,,,매매,,,,,,,129.3293411,35.52828181,apt_master_info
월드스테이트(112~123),미추홀구,,,,매매,,,,,,,127.0660777,37.59216181,apt_master_info
벽산아스타,동래구,,,,매매,,,,,,,129.0826614,35.21719995,apt_master_info
글래드스톤,서구,,,,매매,,,,,,,127.3831802,36.3114456,apt_master_info
현대(고덕),강동구,,,,매매,,,,,,,127.153482,37.55054474,apt_master_info
한양1,도봉구,,,,월세,,,,,,,127.0306803,37.64576048,apt_master_info
주은모아,서구,,,,매매,,,,,,,126.8798864,35.12386825,apt_master_info
시영79년,해운대구,,,,매매,,,,,,,129.126633,35.19400162,apt_master_info
남산롯데캐슬센트럴스카이,중구,,,,매매,,,,,,,127.0214563,37.57104431,apt_master_info
가야동원로얄듀크,부산진구,,,,매매,,,,,,,129.0299578,35.15444878,apt_master_info
길음뉴타운1단지(래미안길음1차),성북구,,,,매매,,,,,,,127.0203438,37.60585566,apt_master_info
목동청구한신아파트,양천구,,,,매매,,,,,,,126.881698,37.54140616,apt_master_info
DMC파크뷰자이5단지,서대문구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
세븐하이츠,달서구,,,,월세,,,,,,,128.5171598,35.85347199,apt_master_info
월곡두산위브,성북구,,,,매매,,,,,,,127.0386374,37.60661241,apt_master_info
수성태영데시앙,수성구,,,,매매,,,,,,,128.6188941,35.8622168,apt_master_info
파크리오,송파구,,,,매매,,,,,,,127.1096999,37.52091655,apt_master_info
일광자이푸르지오2단지,기장군,,,,매매,,,,,,,129.2240107,35.26517578,apt_master_info
타워베르빌,부산진구,,,,매매,,,,,,,129.0508983,35.16594347,apt_master_info
월성래미안,달서구,,,,전세,,,,,,,128.5285934,35.82036386,apt_master_info
연산쌍용,연제구,,,,월세,,,,,,,129.0844793,35.18711166,apt_master_info
양우내안애팰리스,남구,,,,매매,,,,,,,129.3052411,35.53810422,apt_master_info
범어쌍용예가,수성구,,,,매매,,,,,,,128.6218966,35.85479382,apt_master_info
강변코아루,강서구,,,,매매,,,,,,,126.8733854,37.55324938,apt_master_info
레이카운티(5단지),연제구,,,,월세,,,,,,,129.0664662,35.18744217,apt_master_info
상인화성파크드림2단지,달서구,,,,전세,,,,,,,128.5482105,35.82033477,apt_master_info
초정마을(두산),계양구,,,,매매,,,,,,,127.0142968,37.5742871,apt_master_info
미래빌5단지,달성군,,,,매매,,,,,,,128.4926201,35.7978984,apt_master_info
마전금호어울림,서구,,,,매매,,,,,,,126.6581,37.61452299,apt_master_info
신촌푸르지오,서대문구,,,,매매,,,,,,,126.9519169,37.56025947,apt_master_info
아성오우션맨션,동구,,,,매매,,,,,,,129.4278905,35.5440665,apt_master_info
중리롯데캐슬,서구,,,,매매,,,,,,,128.5480264,35.86740804,apt_master_info
베르디움더퍼스트,연수구,,,,매매,,,,,,,127.1397323,37.50535174,apt_master_info
은어송마을2단지(코오롱하늘채),동구,,,,월세,,,,,,,127.4584036,36.30200191,apt_master_info
트리풀시티,유성구,,,,매매,,,,,,,127.3347165,36.33996343,apt_master_info
e편한세상신촌2단지,서대문구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
삼정하이츠,유성구,,,,매매,,,,,,,127.3317952,36.35358226,apt_master_info
이에스에이아파트2,도봉구,,,,매매,,,,,,,126.8456407,37.52975484,apt_master_info
해운대양우내안애팰리스,해운대구,,,,매매,,,,,,,127.0495864,37.68328802,apt_master_info
엘지,해운대구,,,,매매,,,,,,,129.1735861,35.18048671,apt_master_info
코오롱하늘채,달서구,,,,월세,,,,,,,128.5348681,35.84287896,apt_master_info
고덕그라시움,강동구,,,,매매,,,,,,,127.1632811,37.55807276,apt_master_info
버드내1,중구,,,,매매,,,,,,,127.3892012,36.31795995,apt_master_info
우장산신일해피트리,강서구,,,,월세,,,,,,,127.0265895,37.63222032,apt_master_info
한진,구로구,,,,매매,,,,,,,126.8518572,37.4845261,apt_master_info
동원화인패밀리,부산진구,,,,매매,,,,,,,129.0274292,35.16508843,apt_master_info
퀸덤1차링컨타운,강서구,,,,매매,,,,,,,128.8977711,35.08512552,apt_master_info
우창,송파구,,,,매매,,,,,,,127.137009,37.49916259,apt_master_info
정관동일스위트2차,기장군,,,,매매,,,,,,,127.0663621,37.60361913,apt_master_info
시영,부산진구,,,,매매,,,,,,,129.039497,35.15398375,apt_master_info
어울림마을,남동구,,,,매매,,,,,,,126.7071103,37.45893423,apt_master_info
힐스테이트대구역오페라,북구,,,,매매,,,,,,,128.5833862,35.87912509,apt_master_info
세왕자이연,금정구,,,,매매,,,,,,,129.0922454,35.27425604,apt_master_info
e편한세상서울대입구2차,관악구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
현대아이파크,남구,,,,매매,,,,,,,129.0988896,35.11855324,apt_master_info
꿈의숲대명루첸아파트,성북구,,,,매매,,,,,,,127.0470747,37.62059937,apt_master_info
동일,중구,,,,매매,,,,,,,126.6154836,37.47713882,apt_master_info
하나로,서구,,,,매매,,,,,,,127.3644146,36.3610723,apt_master_info
상인역모아엘가파크뷰,달서구,,,,월세,,,,,,,126.9198277,37.5965395,apt_master_info
LG선릉에클라트(A),강남구,,,,매매,,,,,,,127.0511881,37.50656146,apt_master_info
몰운대,사하구,,,,매매,,,,,,,128.9662872,35.05199325,apt_master_info
월성주공5,달서구,,,,월세,,,,,,,128.5353806,35.83299964,apt_master_info
반포주공1단지,서초구,,,,매매,,,,,,,126.989303,37.54256684,apt_master_info
래미안서초스위트,서초구,,,,매매,,,,,,,127.0205043,37.50229148,apt_master_info
박석고개1단지힐스테이트(101~111동)BL2-12,은평구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info
극동스타클래스남산,중구,,,,매매,,,,,,,128.583932,35.85953815,apt_master_info
아시아선수촌아파트,해운대구,,,,매매,,,,,,,129.1210923,35.20212959,apt_master_info
명지대방노블랜드오션뷰2차,강서구,,,,매매,,,,,,,127.0925332,37.55485626,apt_master_info
우신모라,사상구,,,,매매,,,,,,,128.991964,35.1839281,apt_master_info
금강엑슬루타워,대덕구,,,,매매,,,,,,,127.4203728,36.45150069,apt_master_info
신동아1,미추홀구,,,,매매,,,,,,,127.00185,37.52581843,apt_master_info
주례1차동일,사상구,,,,매매,,,,,,,128.9991903,35.15384042,apt_master_info
부영,북구,,,,매매,,,,,,,126.935362,35.16773912,apt_master_info
청암프로스빌,북구,,,,매매,,,,,,,126.8778145,35.20842727,apt_master_info
용두주공,북구,,,,매매,,,,,,,126.8694494,35.21427409,apt_master_info
버드내마을아파트2단지,중구,,,,매매,,,,,,,127.3909658,36.32073801,apt_master_info
강변뜨란채,동래구,,,,매매,,,,,,,129.1009718,35.19474992,apt_master_info
(798-21),구로구,,,,매매,,,,,,,126.8875226,37.48516078,apt_master_info
호반써밋서초파크,서초구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
문래자이,영등포구,,,,매매,,,,,,,126.8967933,37.51633691,apt_master_info
DMC래미안e편한세상,서대문구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
삼안스튜디오1차,해운대구,,,,매매,,,,,,,129.1813103,35.16053192,apt_master_info
송도더샵센트럴시티,연수구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
동천센트럴파크,서구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
미도아파트,계양구,,,,매매,,,,,,,126.7243472,37.52746958,apt_master_info
용봉동금호어울림,북구,,,,매매,,,,,,,126.8966635,35.18539428,apt_master_info
앤터팰리스1차,유성구,,,,매매,,,,,,,127.3423176,36.35768619,apt_master_info
강창한서꼼빠니아,달성군,,,,매매,,,,,,,128.4594756,35.86087464,apt_master_info
삼익뉴타운,서구,,,,매매,,,,,,,128.5489759,35.86105553,apt_master_info
무지개,계양구,,,,매매,,,,,,,126.7313487,37.52970173,apt_master_info
장기파랑새마을,달서구,,,,전세,,,,,,,128.526944,35.84523891,apt_master_info
평리롯데캐슬,서구,,,,매매,,,,,,,128.5655252,35.87070544,apt_master_info
국제마마,사하구,,,,매매,,,,,,,128.9705608,35.07008354,apt_master_info
미르마을,중구,,,,매매,,,,,,,127.4133955,36.32548087,apt_master_info
대구월배2차아이파크,달서구,,,,전세,,,,,,,126.930072,37.57591318,apt_master_info
월성주공1(고층),달서구,,,,전세,,,,,,,126.989303,37.54256684,apt_master_info
초정마을(쌍용),계양구,,,,매매,,,,,,,127.0471406,37.54957783,apt_master_info
한양,강동구,,,,매매,,,,,,,127.1553628,37.55052241,apt_master_info
성서보성화성타운,달서구,,,,매매,,,,,,,128.5035153,35.85674354,apt_master_info
e편한세상광안비치,수영구,,,,전세,,,,,,,129.127012,35.15546565,apt_master_info
대우,사하구,,,,매매,,,,,,,128.9668239,35.04924495,apt_master_info
삼성래미안1,서초구,,,,매매,,,,,,,126.9840811,37.47273399,apt_master_info
메트로팔레스2,수성구,,,,매매,,,,,,,128.6374137,35.86831154,apt_master_info
효천1중흥에스-클래스에코파크,남구,,,,매매,,,,,,,126.8751497,35.10378301,apt_master_info
한국,서구,,,,매매,,,,,,,126.8461551,35.15572703,apt_master_info
더샵리비테르2차,중구,,,,매매,,,,,,,128.6003229,35.85826153,apt_master_info
영진상록,대덕구,,,,매매,,,,,,,127.4283595,36.35811929,apt_master_info
마곡엠밸리10단지,강서구,,,,전세,,,,,,,126.8193095,37.55935127,apt_master_info
우방아이유쉘,동구,,,,매매,,,,,,,128.687718,35.86873823,apt_master_info
주공3,강서구,,,,전세,,,,,,,126.8412067,37.56196361,apt_master_info
인현상가/신성아파트,중구,,,,매매,,,,,,,127.0729187,37.58890971,apt_master_info
검단신도시디에트르더펠리체,서구,,,,매매,,,,,,,127.077392,37.6168498,apt_master_info
성서보성화성타운,달서구,,,,전세,,,,,,,128.5035153,35.85674354,apt_master_info
홍은동벽산,서대문구,,,,매매,,,,,,,126.9447002,37.5953398,apt_master_info
한진타운,성동구,,,,매매,,,,,,,127.0453385,37.54109514,apt_master_info
송도더샵퍼스트파크F13-1BL,연수구,,,,월세,,,,,,,126.930072,37.57591318,apt_master_info
현대아이파크,달서구,,,,전세,,,,,,,128.5144977,35.81552196,apt_master_info
동화골든빌,북구,,,,매매,,,,,,,128.5625394,35.9452163,apt_master_info
월성래미안,달서구,,,,월세,,,,,,,128.5285934,35.82036386,apt_master_info
현대3차,영등포구,,,,매매,,,,,,,126.8949169,37.53127473,apt_master_info
수영에코하임리베,수영구,,,,매매,,,,,,,126.9143136,37.59482623,apt_master_info
상봉듀오트리스,중랑구,,,,매매,,,,,,,127.0860917,37.59565317,apt_master_info
은어송마을2단지(코오롱하늘채),동구,,,,매매,,,,,,,127.4584036,36.30200191,apt_master_info
목련,서구,,,,매매,,,,,,,127.3920252,36.35011108,apt_master_info
가야케이티이편한세상,부산진구,,,,매매,,,,,,,129.0340972,35.15490479,apt_master_info
삼한골든뷰센트럴파크,부산진구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
원당풍림아이원,서구,,,,매매,,,,,,,126.696624,37.59132702,apt_master_info
마곡현대아파트,강서구,,,,매매,,,,,,,126.8195631,37.57300005,apt_master_info
전일씨네빌,남구,,,,매매,,,,,,,126.9004778,35.13076857,apt_master_info
칠곡화성타운2차,북구,,,,매매,,,,,,,128.5591814,35.93224056,apt_master_info
벽산그린타운,북구,,,,매매,,,,,,,129.0138418,35.19480177,apt_master_info
금강,금천구,,,,매매,,,,,,,126.9081825,37.46338731,apt_master_info
무궁화,서구,,,,매매,,,,,,,127.3779688,36.36374933,apt_master_info
마곡중앙하이츠아파트,강서구,,,,매매,,,,,,,127.017376,37.56395189,apt_master_info
풍림아이원,남동구,,,,매매,,,,,,,126.6974492,37.46219386,apt_master_info
문남마을,연수구,,,,매매,,,,,,,126.6787011,37.42234195,apt_master_info
임광하이츠4동,동구,,,,매매,,,,,,,127.44835,36.35140127,apt_master_info
우방,북구,,,,매매,,,,,,,129.3248114,35.63749663,apt_master_info
만석3,동구,,,,매매,,,,,,,126.6175844,37.48326871,apt_master_info
용산서한화성1,달서구,,,,매매,,,,,,,128.5296599,35.85492308,apt_master_info
연수주공2차,연수구,,,,매매,,,,,,,126.691751,37.42127695,apt_master_info
명지더웨스턴,강서구,,,,매매,,,,,,,128.9138143,35.09735463,apt_master_info
삼성래미안,동작구,,,,월세,,,,,,,126.9704911,37.48908047,apt_master_info
협성파크,북구,,,,매매,,,,,,,129.0283108,35.21510047,apt_master_info
인천간석휴먼시아2단지,남동구,,,,매매,,,,,,,126.7185733,37.46361726,apt_master_info
청천우민늘푸른아파트,부평구,,,,매매,,,,,,,126.7057627,37.52095667,apt_master_info
월성주공5,달서구,,,,월세,,,,,,,128.5353806,35.83299964,apt_master_info
한양(1차),연제구,,,,월세,,,,,,,127.0910668,37.53130984,apt_master_info
메가센텀한화꿈에그린,해운대구,,,,매매,,,,,,,129.1219734,35.19774189,apt_master_info
주공3,연수구,,,,매매,,,,,,,126.6849089,37.41553258,apt_master_info
영종신명스카이뷰주얼리,중구,,,,매매,,,,,,,126.5569591,37.48617584,apt_master_info
하남주공(2단지),광산구,,,,매매,,,,,,,126.8034665,35.1652248,apt_master_info
나이아가라,양천구,,,,매매,,,,,,,126.8472239,37.52290145,apt_master_info
엘지메트로시티4-1(201-214),남구,,,,매매,,,,,,,126.9272855,37.62478208,apt_master_info
루원e-편한세상하늘채아파트,서구,,,,매매,,,,,,,126.9324853,37.49753123,apt_master_info
경남1차,부평구,,,,매매,,,,,,,126.7101756,37.50312586,apt_master_info
신정현대홈타운1,남구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info
칠곡에덴타운,북구,,,,매매,,,,,,,128.5511477,35.93132245,apt_master_info
관악산휴먼시아1단지,관악구,,,,매매,,,,,,,126.8987429,37.55870717,apt_master_info
주공3,중구,,,,매매,,,,,,,127.4003788,36.3099801,apt_master_info
영종주공스카이빌10단지,중구,,,,매매,,,,,,,126.4889713,37.49112942,apt_master_info
스마트뷰,동구,,,,매매,,,,,,,127.432792,36.34277709,apt_master_info
거여1단지,송파구,,,,매매,,,,,,,127.1444991,37.49078194,apt_master_info
대덕1,광산구,,,,매매,,,,,,,126.7913031,35.12802113,apt_master_info
당감뜨란채,부산진구,,,,매매,,,,,,,129.0296578,35.17461939,apt_master_info
부개주공1,부평구,,,,전세,,,,,,,126.7384879,37.50510535,apt_master_info
공원,중구,,,,매매,,,,,,,127.3954528,36.30615389,apt_master_info
구봉마을주공8-1,서구,,,,전세,,,,,,,127.3316291,36.2976179,apt_master_info
동부(관교동부),미추홀구,,,,매매,,,,,,,127.0938719,37.60210324,apt_master_info
첨단자이1단지,북구,,,,매매,,,,,,,126.8690602,35.21068002,apt_master_info
더프라임시티,서구,,,,매매,,,,,,,127.3751533,36.35191888,apt_master_info
위너스힐(111-89),광진구,,,,매매,,,,,,,126.930324,37.6088471,apt_master_info
강창우방타운,달성군,,,,매매,,,,,,,128.4572124,35.86072624,apt_master_info
양정역퀸즈팰리스,부산진구,,,,매매,,,,,,,126.9072464,37.53113978,apt_master_info
(743-10),구로구,,,,매매,,,,,,,126.8872143,37.48859955,apt_master_info
송현주공솔빛마을(154),동구,,,,매매,,,,,,,126.9132024,37.60653188,apt_master_info
래미안대치팰리스,강남구,,,,월세,,,,,,,127.0578508,37.49424608,apt_master_info
현대무지개타운,사상구,,,,매매,,,,,,,129.0052446,35.14522835,apt_master_info
신내6대주,중랑구,,,,매매,,,,,,,127.0913296,37.61510164,apt_master_info
인천영종한양수자인,중구,,,,매매,,,,,,,126.5535730631,37.4907001908,apt_master_info
호반베르디움,서구,,,,매매,,,,,,,126.6579979,37.53098306,apt_master_info
하버라인11단지,구로구,,,,전세,,,,,,,126.822545,37.47780124,apt_master_info
부산더샵센텀포레,수영구,,,,매매,,,,,,,129.1235247,35.16532668,apt_master_info
상인역신일해피트리,달서구,,,,전세,,,,,,,127.0265895,37.63222032,apt_master_info
우신모라,사상구,,,,매매,,,,,,,128.991964,35.1839281,apt_master_info
월성주공1(저층),달서구,,,,매매,,,,,,,126.989303,37.54256684,apt_master_info
시영은행,달서구,,,,월세,,,,,,,128.5504821,35.80749058,apt_master_info
대구이시아폴리스더샵3차,동구,,,,매매,,,,,,,128.6382563,35.92374341,apt_master_info
제일풍경채 프라임,달성군,,,,매매,,,,,,,126.968397,37.52110023,apt_master_info
신천역센트럴리버파크,동구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
현진에버빌,서구,,,,매매,,,,,,,127.3801807,36.30161475,apt_master_info
뜰안채주상복합,동구,,,,매매,,,,,,,127.4350617,36.32759995,apt_master_info
우방한가람타운,수성구,,,,매매,,,,,,,128.6096906,35.85436011,apt_master_info
가양6단지,강서구,,,,전세,,,,,,,126.8593249,37.56306696,apt_master_info
유호엔시티101-103동,남동구,,,,매매,,,,,,,126.7378922,37.40164514,apt_master_info
초원,서구,,,,매매,,,,,,,127.3780196,36.36827109,apt_master_info
백산그린타워,북구,,,,매매,,,,,,,129.343171,35.65613906,apt_master_info
무등산그린웰로제비앙,동구,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info
한보미도맨션2,강남구,,,,매매,,,,,,,127.0611168,37.64613784,apt_master_info
에스오일사택,남구,,,,매매,,,,,,,129.2992572,35.53822987,apt_master_info
인천 SK Sky VIEW,미추홀구,,,,매매,,,,,,,126.6457102,37.45006281,apt_master_info
신창6차호반베르디움,광산구,,,,매매,,,,,,,126.8333141,35.18738763,apt_master_info
주공스카이빌7단지,중구,,,,매매,,,,,,,126.4860124,37.49619816,apt_master_info
송도더샵센트럴시티,연수구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
다사랑,대덕구,,,,매매,,,,,,,127.4135727,36.44690836,apt_master_info
일광자이푸르지오2단지,기장군,,,,매매,,,,,,,129.2240107,35.26517578,apt_master_info
e편한세상홍제가든플라츠,서대문구,,,,전세,,,,,,,126.9397416,37.59527157,apt_master_info
하단지오피아,사하구,,,,매매,,,,,,,128.9605545,35.10828123,apt_master_info
개금역금강펜테리움더스퀘어아파트,부산진구,,,,매매,,,,,,,129.020898,35.15236866,apt_master_info
길음뉴타운데시앙,성북구,,,,매매,,,,,,,127.0267811,37.56458384,apt_master_info
주공5,동구,,,,매매,,,,,,,127.4590437,36.32277746,apt_master_info
힐스테이트백운,남구,,,,매매,,,,,,,126.8996037,35.13608569,apt_master_info
삼익,북구,,,,매매,,,,,,,126.8621268,35.17783003,apt_master_info
화명롯데캐슬카이저,북구,,,,매매,,,,,,,129.0109818,35.22229237,apt_master_info
청라웰카운티1차,서구,,,,매매,,,,,,,126.6579544,37.53914096,apt_master_info
제일풍경채 프라임,달성군,,,,매매,,,,,,,126.968397,37.52110023,apt_master_info
상인화성파크드림2단지,달서구,,,,전세,,,,,,,128.5482105,35.82033477,apt_master_info
청라한화꿈에그린,서구,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info
송도에듀포레푸르지오,연수구,,,,매매,,,,,,,126.8700811,37.5549634,apt_master_info
학1마을,동구,,,,매매,,,,,,,126.9266924,35.13606847,apt_master_info
