complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1878,정보없음,정보없음,정보없음,10,0,data/output/enhanced_screenshot_1878_20250718_024631.png,enhanced_stealth,2025-07-18T02:46:32.062631
