complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1097,정보없음,정보없음,정보없음,9,0,data/output/enhanced_screenshot_1097_20250717_223239.png,enhanced_stealth,2025-07-17T22:32:39.960551
