complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1637,정보없음,정보없음,정보없음,5,0,data/output/enhanced_screenshot_1637_20250718_013309.png,enhanced_stealth,2025-07-18T01:33:09.541313
