complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1405,정보없음,정보없음,정보없음,8,0,data/output/enhanced_screenshot_1405_20250718_000816.png,enhanced_stealth,2025-07-18T00:08:16.692050
