complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1609,정보없음,정보없음,정보없음,5,0,data/output/enhanced_screenshot_1609_20250718_012412.png,enhanced_stealth,2025-07-18T01:24:12.155027
