complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
3463,정보없음,정보없음,정보없음,25,0,data/output/enhanced_screenshot_3463_20250718_200639.png,enhanced_stealth,2025-07-18T20:06:39.380155
