complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
130,정보없음,정보없음,정보없음,18,0,data/output/enhanced_screenshot_130_20250717_233531.png,enhanced_stealth,2025-07-17T23:35:31.739881
