complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1041,정보없음,정보없음,정보없음,30,0,data/output/enhanced_screenshot_1041_20250717_221614.png,enhanced_stealth,2025-07-17T22:16:14.451523
