complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
200,정보없음,정보없음,정보없음,9,0,data/output/enhanced_screenshot_200_20250718_032720.png,enhanced_stealth,2025-07-18T03:27:20.995208
