complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
2075,정보없음,정보없음,정보없음,14,0,data/output/enhanced_screenshot_2075_20250718_034853.png,enhanced_stealth,2025-07-18T03:48:53.960478
