complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1013,정보없음,정보없음,정보없음,11,0,data/output/enhanced_screenshot_1013_20250721_122201.png,enhanced_stealth,2025-07-21T12:22:02.054352
