complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
146,정보없음,정보없음,정보없음,10,0,data/output/enhanced_screenshot_146_20250718_002520.png,enhanced_stealth,2025-07-18T00:25:21.050786
