complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
2043,정보없음,정보없음,정보없음,19,0,data/output/enhanced_screenshot_2043_20250718_034007.png,enhanced_stealth,2025-07-18T03:40:07.782684
