complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
136,정보없음,정보없음,정보없음,13,0,data/output/enhanced_screenshot_136_20250717_235406.png,enhanced_stealth,2025-07-17T23:54:06.628087
