complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1316,정보없음,정보없음,정보없음,7,0,data/output/enhanced_screenshot_1316_20250717_234049.png,enhanced_stealth,2025-07-17T23:40:49.872574
