complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1206,정보없음,정보없음,정보없음,43,0,data/output/enhanced_screenshot_1206_20250717_230647.png,enhanced_stealth,2025-07-17T23:06:47.163338
