complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1177,정보없음,정보없음,정보없음,13,0,data/output/enhanced_screenshot_1177_20250717_225726.png,enhanced_stealth,2025-07-17T22:57:26.528804
