complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
208,정보없음,정보없음,정보없음,17,0,data/output/enhanced_screenshot_208_20250718_035029.png,enhanced_stealth,2025-07-18T03:50:29.476490
