complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1441,정보없음,정보없음,정보없음,19,0,data/output/enhanced_screenshot_1441_20250718_001939.png,enhanced_stealth,2025-07-18T00:19:39.375262
