complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
125,정보없음,정보없음,정보없음,16,0,data/output/enhanced_screenshot_125_20250717_232021.png,enhanced_stealth,2025-07-17T23:20:22.141839
