complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1658,정보없음,정보없음,정보없음,18,0,data/output/enhanced_screenshot_1658_20250718_013942.png,enhanced_stealth,2025-07-18T01:39:42.362059
