complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
145,정보없음,정보없음,정보없음,9,0,data/output/enhanced_screenshot_145_20250718_002125.png,enhanced_stealth,2025-07-18T00:21:26.162894
