complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1003,정보없음,정보없음,정보없음,8,0,data/output/enhanced_screenshot_1003_20250721_084552.png,enhanced_stealth,2025-07-21T08:45:52.779993
