complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1707,정보없음,정보없음,정보없음,24,0,data/output/enhanced_screenshot_1707_20250718_015545.png,enhanced_stealth,2025-07-18T01:55:45.244494
