complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
10793,정보없음,정보없음,정보없음,10,0,data/output/enhanced_screenshot_10793_20250718_195109.png,enhanced_stealth,2025-07-18T19:51:10.022405
